path1,path2
107388,127362
136962,148073
93212,90979
107860,28947
107734,46372
134067,102999
89956,54058
146824,117327
113577,58975
106557,111931
35818,87657
50503,9773
17294,104144
89121,31289
31225,65687
99120,22990
83793,134931
104758,144038
58318,74677
81201,71969
147211,137540
133950,85371
104725,130265
103572,78782
38140,16711
105898,96883
11813,149933
123288,58151
44651,67541
9825,132745
56354,103474
119196,143049
145977,129713
4209,29261
69138,135586
18132,83935
126728,42118
83745,120354
107932,65220
67584,100873
128470,126714
46606,87675
20615,61029
13127,70966
86365,42885
5194,115563
53007,51354
3828,52048
56859,61410
121555,139280
38316,84573
7443,87624
80507,36405
35231,76978
131038,59952
34689,28878
27879,21755
80018,33230
13153,79773
118573,93522
115095,51147
102447,12534
112382,147919
78095,69633
51592,55807
130397,108532
11176,133256
84874,126071
142092,130807
111725,12497
136271,42307
92483,132505
127853,84020
5669,16408
5501,117551
136051,89880
70185,131899
28516,122196
127235,67826
49934,25023
28941,40300
100113,14321
61769,8425
103756,132502
134020,2895
109655,112838
148883,3898
32674,113170
132164,112357
91571,83540
14779,77925
106969,98332
132405,114700
102199,9428
24546,21933
79664,117595
46016,117971
104456,85461
3359,126222
99635,136289
93297,121783
12422,128960
79252,87838
3418,51305
144045,9693
59079,82049
144063,78733
99820,117839
21192,95772
39550,27642
52426,62765
128688,127800
107643,114864
64376,61867
37009,4554
97179,142539
79037,141919
109257,134808
94197,11312
24261,21295
29857,132619
113017,144284
31144,107339
34717,4688
49189,43524
144822,111080
35302,75131
33485,89662
47458,136875
36322,46884
30682,5069
127400,27367
80787,32054
109546,123573
7870,12972
110954,116805
135448,70309
98864,90402
79941,118578
66105,88879
20382,81226
141161,124932
38278,35486
128660,18446
24993,104201
53524,93992
134691,113421
123747,139787
98473,103913
139466,108592
131427,130151
57326,134715
19475,126300
45405,48730
8246,30445
45147,69944
14614,149886
95073,6012
75530,54702
73581,58626
132236,83240
29025,139626
87756,90240
95976,56577
97590,10666
138880,98250
127683,4858
18640,140211
2136,36789
102222,46991
47439,79645
110262,99858
104251,59795
6425,26720
97434,95324
138538,122674
114127,33888
120999,145981
102539,101297
109584,66468
75133,97088
75560,132924
118098,135177
64776,135293
58895,100969
15072,59970
2868,52865
97763,125514
101546,74352
13009,143737
83751,51132
94456,54534
40759,241
81702,94570
124058,8973
118177,7254
73585,130388
37975,99310
92582,17949
127563,3411
43716,36031
119490,60315
59144,91627
92465,7854
5865,2574
26787,40593
14978,87433
78205,71637
75347,110896
9215,38250
97699,149170
3055,66043
10971,2968
74007,116696
35070,131711
5782,87457
116389,113233
51914,28636
14793,112317
8416,104861
52454,23140
123079,19168
61316,5533
144765,80882
111240,119480
5755,42754
68849,50808
79761,75629
68020,63247
27073,55257
139130,18631
46684,31607
97409,71955
104800,4742
36866,97887
96613,46314
143337,19100
136977,55676
40131,117769
8960,98558
124394,5490
47749,148904
129553,71633
10540,100860
28658,10372
22741,111691
84349,12541
68702,116241
76429,4522
117667,41866
30055,43755
19392,101103
22959,105827
133241,109586
15516,42345
111116,78597
95828,2260
140914,72930
4765,59054
18895,149816
114439,84868
39184,44692
101698,135972
56675,11087
107446,86017
63569,105145
23176,9393
103239,43921
35112,79914
56664,129256
62018,21358
71666,22881
58989,36754
102303,56218
7470,69911
479,68941
49700,35766
37414,42696
31145,99247
71596,114851
132782,7465
17684,32503
44790,121592
35896,124617
33354,35283
99859,109068
90296,48201
27429,70232
61177,119524
56018,13338
82075,70099
110179,17613
52380,36229
148969,44635
149989,122100
42066,36845
22288,61745
69210,56004
88275,66301
104628,34555
99749,120878
102698,1011
138574,97426
43106,43782
149962,68677
57327,143592
131596,6313
32887,129528
91475,61804
89364,110691
92063,109738
105094,15648
25467,99358
15387,3428
79094,21044
61846,116523
126216,70208
79652,139236
13489,109457
3451,57853
84449,50055
65955,107067
39152,26499
504,75548
138963,133934
35125,107740
86996,53277
93207,17023
71691,61940
37842,12224
40112,131739
73890,12428
40484,102512
128091,126260
53232,96868
19234,108216
116291,144506
103461,128239
49315,98261
125325,56625
49712,110490
140458,141893
106233,68125
149435,139156
8737,36004
135778,21072
101246,110782
50932,142888
7427,52413
98090,83235
63191,50899
104515,141288
65870,63562
111175,66126
129978,28517
56199,118030
113407,18412
131388,31594
98195,8024
45981,38192
141906,68167
31811,80057
37419,125301
142606,116761
11116,147652
100876,9091
34821,56427
50474,136401
19161,59132
122277,111674
96703,120222
87162,80970
127738,21800
14127,92726
45059,135800
20609,149234
45213,69869
138921,125870
117880,45845
53743,115238
88416,62706
83678,82889
31035,128347
71638,39306
75863,47155
113192,50938
105755,56426
76105,18266
80769,15710
58759,76143
78225,78139
79599,64788
127790,145443
52954,24902
71181,62732
71602,86266
46141,10244
50297,116800
103967,84454
50872,133079
146814,67737
113016,134883
93634,116983
124885,114728
96122,56078
26336,129040
91931,121534
41665,147563
87535,124243
49278,78029
55242,39028
140257,29079
25441,76500
38782,79065
129564,27339
105856,76816
136460,86807
105003,19752
101478,104330
109364,41530
149910,95496
55493,42242
94994,104815
52804,46435
70619,143227
11670,18459
45166,101289
139173,15308
66571,55652
111828,43868
111424,137233
44277,76976
89756,62973
76532,109701
82080,114451
9960,65212
100778,112733
54005,46355
92141,16939
71891,134891
115507,48521
129578,110027
19433,114358
66293,14513
17409,17517
139042,130996
64895,12091
119737,105685
86640,86182
66363,138331
131235,10871
107565,98572
113914,3084
98683,79935
17467,131335
39912,123110
144870,98230
81635,117299
132869,140111
93980,67181
125654,41298
91521,91778
36852,11215
86502,50431
74544,120182
103260,9817
115314,101557
121709,101642
27126,12457
146877,19986
54785,402
141810,128557
76966,124853
110385,82195
115261,75823
125629,57731
114828,91999
131933,58438
36947,80126
50378,85387
55116,38900
100757,32249
1036,58518
10767,36681
120147,32654
110084,21617
3220,4624
126826,126882
108958,29948
56735,131541
42102,145237
78777,69637
89990,80167
7752,74758
68574,96940
85194,89412
5061,646
139668,33707
62885,124952
140337,19164
56656,13402
46665,52701
102716,132466
91559,126290
148032,60587
108655,2880
67741,54066
67501,118683
15481,26871
85325,118470
85417,56887
113281,23729
66502,145231
32579,145842
137502,114065
128816,51487
120492,21288
59248,91507
95813,22521
124599,134151
107566,122771
28940,114004
34698,100781
60434,63770
54122,106744
62468,135365
39208,41162
84780,110213
64418,2246
80647,44259
26872,44769
19147,23886
136292,12783
141563,32200
10863,39341
41525,148243
114563,73213
55517,126574
112027,85712
11235,45088
141654,70125
87957,94688
115465,51372
91133,137737
123597,54541
105947,104376
113367,101250
126476,16691
68520,43526
136450,131140
95309,142894
45294,64410
141570,94598
75156,136011
65492,22021
141487,59911
130843,10464
16412,17210
127174,77050
70549,118376
142736,101521
100490,12138
95975,5239
27066,103521
101837,8787
81252,131818
123805,1955
13973,144913
112300,99745
16341,112356
98745,1876
114690,48182
52318,45153
2878,3838
16011,7941
44067,112759
70355,77308
35696,147404
8802,142545
143631,116525
93590,70882
146828,129180
65764,145565
3357,143237
111779,95934
89230,47951
125099,36202
22493,105476
62161,42912
20989,39583
48381,82760
121379,135779
4996,62010
46559,67720
36846,19550
102487,48911
88980,30677
31333,64582
18191,87484
17471,137690
55423,34826
127330,113815
11004,116150
13699,44271
23423,27418
49123,25254
144539,44522
37799,19965
137228,44693
144746,99656
99699,90575
143087,96655
79722,86753
61498,149393
109982,101346
109641,21807
148215,50403
110599,144188
17306,139791
143537,18219
121924,97567
60150,35227
72074,48277
139789,111919
104733,31118
51567,78448
87941,104888
97545,80922
62894,61577
33652,0
116785,46948
70403,117171
76297,143500
136610,40557
39078,42075
83396,71331
141835,142596
61181,62424
16849,10814
123085,18008
123168,31182
48704,22843
85122,38454
143146,61957
31871,114825
113358,114880
77356,140734
91435,106644
30622,90463
71807,72696
15572,87585
101481,118829
38613,11736
110124,66248
38171,66068
88008,76421
77983,121822
71905,103950
40222,34011
11299,40952
22363,50623
83078,94390
57133,64964
149173,71052
64017,95997
93490,73693
91551,88575
28132,66246
65761,128526
129385,14713
96215,79947
30097,12370
120198,106120
92296,65950
54635,85316
52307,11619
110205,69739
33067,3852
126861,72742
54415,97615
64064,25719
87030,142268
948,135077
52237,73198
50072,34861
145726,34033
75968,106703
42445,77333
80341,142210
16565,63030
81058,51128
67733,30664
46466,19655
21902,112597
25059,143614
135953,83642
100978,139956
85218,135873
60337,75606
48204,113247
45031,16862
95928,26838
6835,114788
72970,143200
82172,60863
134749,72305
118089,48188
52520,681
50470,26492
27110,113589
22705,14634
49146,81765
132835,145439
138308,136661
121929,75866
109406,64203
104845,129746
107741,114514
33829,132157
57956,4609
43156,120898
121735,41345
124958,96256
20441,60600
124317,133295
115354,14691
25247,85681
100119,95685
64323,29545
48699,34696
47517,22448
14562,5039
137285,57144
56069,47783
104650,122405
47386,70464
99237,60739
118558,51096
140875,83112
74342,4866
28963,79160
95485,126283
97163,118456
126133,69231
139979,81846
59591,82450
39715,111252
69317,63435
64260,50336
40855,48253
40349,144993
9338,33849
30353,11023
100351,65378
142379,38959
24229,86726
2236,21057
39190,116323
63732,116406
21894,145369
125448,49070
137966,96740
141238,23379
69015,35703
109098,63120
14366,4650
2330,133441
59096,80110
108305,84379
101044,111501
127505,117579
91452,43631
137836,111625
62709,55415
30898,113324
128048,37264
30024,139601
99113,105540
116799,95535
51317,79838
106857,23462
23802,36838
18965,73805
102761,27771
21206,126444
50173,137265
55414,95306
128883,86700
29352,97121
127468,29739
33830,133035
25886,29679
135341,64649
26120,30161
79734,93125
102656,22462
149793,17215
110982,91460
113633,19822
31796,57091
115461,43775
90005,122416
44197,33782
116261,85365
50961,50844
66017,72613
37251,33366
84360,29849
34888,144619
34820,31720
36153,106813
66714,21310
7078,18566
111096,85103
77069,103836
35496,54525
96474,69809
137273,103427
100410,91513
33309,1866
140463,26855
127144,14280
67289,102816
117267,9002
102571,78785
62133,65010
18432,55636
45369,141589
24726,16073
97132,149311
108636,143656
93654,134982
137051,62524
1109,87749
114854,102814
123957,130064
57083,56507
68997,146593
56816,122090
59416,17558
24922,122051
66230,37442
147319,84954
143815,109897
134843,91068
107428,100459
88745,7856
57849,138748
141293,10049
34323,29747
58879,137171
68449,47395
97823,121884
43840,63073
131121,58223
76903,89885
116902,2118
82270,35327
83228,130596
85794,110117
125580,26531
50875,91291
40963,97117
121887,80015
109460,125809
49449,65790
59118,28596
16710,146680
90159,12409
68478,10829
55067,129434
31424,66732
5972,47271
36011,25743
96909,100041
102089,48919
39730,97760
98865,96598
10139,114400
91625,117861
92159,139404
131692,51807
89360,9028
63731,102586
13523,49500
86788,18217
148442,19089
133488,109548
130967,28370
75407,114173
99782,48016
45818,62480
113416,149595
26401,77035
37943,139965
1091,94336
139854,3421
140602,65655
77040,56371
6494,26057
27322,49634
42973,27693
100148,102226
23828,23599
120205,16065
97790,136523
21845,115384
23388,106979
63649,78869
98440,965
27611,122690
103368,55699
95877,98686
72575,85801
52597,126687
130311,53308
23453,119432
132366,118398
41652,59492
80030,45005
127641,127193
65977,83720
138823,120786
147134,46649
113993,17354
79933,117273
96735,91053
7460,121236
87069,37107
28547,133640
11869,110905
42949,72098
123783,82611
90252,37141
33650,111237
102806,145458
35226,2421
97287,127001
57040,81233
84139,69140
3646,88093
4887,143835
147688,129451
78582,41324
14733,61344
59259,39885
28415,60783
86834,35941
34002,11677
31519,118375
77129,100786
87300,106660
10925,15520
4062,22780
125157,90578
99332,55942
115496,17882
73645,97188
78941,62840
131465,123270
81217,74764
60859,113135
86021,55045
86106,70145
90458,78628
40996,137322
44634,8242
123873,63705
128698,73008
52034,91298
108173,44791
50915,67555
129984,28455
94786,84736
145075,34347
118051,22365
60211,139967
133928,19500
90814,90985
90854,136498
141395,20783
140637,97066
59455,112658
135183,100951
31820,32753
78128,104035
9560,49897
78244,30425
117791,36591
65697,26990
54934,105487
14331,14032
133920,35265
18007,143489
29257,115485
13403,55504
89626,8446
32205,11370
25971,127377
139892,82460
102602,25654
2934,108466
127,110366
135253,97945
41970,149683
140037,10603
104301,11248
69367,37239
99876,9931
97180,77620
2218,96717
135570,14414
4045,97782
43310,60665
147378,99201
72263,119150
78995,134802
90725,17658
122263,44845
34271,44804
73726,85805
146159,131313
2453,13913
148896,23698
136910,52477
100478,140796
81229,25423
132645,98638
141173,90309
34209,99174
97262,87495
53191,38003
16957,84520
30205,96224
45455,45343
55449,32331
4640,32686
124216,62131
36548,89529
103682,138494
70670,70985
143359,49785
107772,144067
84903,58747
1757,74318
62824,122912
147474,129853
123265,48877
68311,92289
13562,30141
49921,36399
140992,33396
86055,88924
72628,21664
58377,51913
16017,126610
75212,141886
51774,16719
142406,5082
102418,134132
98842,49965
52325,101847
103877,32449
44490,16739
47755,21530
28095,64829
63841,4060
51974,29636
67503,43802
146670,75819
90121,130478
141471,82923
63202,145244
47667,40410
37148,97115
100556,4113
91737,146682
23107,13453
94021,31654
101304,97642
125139,130439
107829,53001
133841,41842
64542,122716
47586,114908
144263,114491
133558,6122
88516,58592
89906,142047
4186,17206
56634,127180
126989,83465
12329,109977
114041,68630
86469,131370
10984,78091
85511,6142
2865,135983
8178,114105
79329,23306
32876,81210
75505,73142
11485,116127
45647,110866
114834,78698
148463,148848
71963,108930
123866,46285
76239,131506
140353,104472
4043,73833
28623,42598
60071,69070
52643,142644
67053,3408
83985,30343
73955,139449
143785,105852
76922,133785
64528,91928
107966,6423
52351,126393
126928,129476
71897,115429
102423,40978
70767,103821
119039,55418
97296,27065
82913,134311
16685,94032
1087,46292
145749,37458
75058,20292
76445,61740
137467,121243
125466,17787
115346,18520
35738,36905
42622,76957
109794,138954
125631,43336
125349,60772
66897,66716
135971,115444
53259,112284
148866,147209
10059,144767
132047,145997
11126,12771
90307,26541
2434,70964
105306,48668
8798,55804
130896,57991
123877,44350
90800,97539
129293,140063
90071,73639
94122,85450
33234,35916
136406,53719
137688,49100
123508,100424
13735,90990
4959,132777
135610,125770
43881,136326
85112,40273
132026,60060
147451,115677
667,96326
33813,61627
96834,119514
99442,91723
147851,23588
101896,15578
51495,87715
23482,78320
58216,62578
76972,102492
116707,145834
33998,82768
38658,26924
82428,29167
88051,146242
44747,142876
6179,69930
123157,88434
37585,126004
35913,23574
112496,15896
94427,135182
104994,27338
39960,47121
14474,38094
18295,40110
141348,60815
60331,82676
126624,2624
15425,24980
128324,61496
106532,73897
42207,43052
94317,57794
38601,105976
74146,141001
95590,81282
51723,71676
81717,112857
69805,76350
116819,87987
45754,36093
142233,35194
58704,69108
17871,35535
12072,100343
44141,55654
16171,29477
78227,94453
137768,120843
99144,115395
147203,16519
32606,15470
85925,64579
71133,611
67082,49643
79104,63289
6289,39014
99492,7824
131591,116661
104155,64746
145671,59802
6994,139226
27135,99606
123952,55731
8195,39923
47119,145928
36961,6872
29750,120120
127211,146718
50234,58531
89654,26034
11825,126776
129724,103561
77506,45018
70796,89163
110356,77217
139764,132514
114667,3372
94742,95446
65489,2559
70831,20283
